artist_name,concert_title,item_name,price,img_url
JVKE (제이크),"제이크 첫 단독 내한공연, JVKE LIVE IN SEOUL",JVKE LIVE IN SEOUL Photo Card Set (8EA),"13,000원",https://cdn.shopify.com/s/files/1/0530/2324/5354/products/JVKE_Merch_Thumbnail_PHOTO_CARD.jpg?v=1691039803
JVKE (제이크),"제이크 첫 단독 내한공연, JVKE LIVE IN SEOUL",JVKE LIVE IN SEOUL Poster Set (2EA),"18,000원",https://cdn.shopify.com/s/files/1/0530/2324/5354/products/JVKE_Merch_Thumbnail_POSTER.jpg?v=1691039803
JVKE (제이크),"제이크 첫 단독 내한공연, JVKE LIVE IN SEOUL",JVKE LIVE IN SEOUL T-shirt (Black),"39,000원",https://cdn.shopify.com/s/files/1/0530/2324/5354/products/JVKE_Merch_Thumbnail_T-shirt_BLACK.jpg?v=1691039803
JVKE (제이크),"제이크 첫 단독 내한공연, JVKE LIVE IN SEOUL",JVKE LIVE IN SEOUL T-shirt (White),"39,000원",https://cdn.shopify.com/s/files/1/0530/2324/5354/products/JVKE_Merch_Thumbnail_T-shirt_WHITE.jpg?v=1691039803
SAKIYAMA SOUSHI (사키야마 소우시),"SAKIYAMA SOUSHI 연주이야기 투어, DIARY",BADGE SET,"20,000원",https://pbs.twimg.com/media/GPK5vYgbQAALJtH?format=jpg&name=orig
SAKIYAMA SOUSHI (사키야마 소우시),"SAKIYAMA SOUSHI 연주이야기 투어, DIARY",LIVE T-SHIRT (M/L/XL),"40,000원",https://pbs.twimg.com/media/GPK5vYgbQAALJtH?format=jpg&name=orig
SAKIYAMA SOUSHI (사키야마 소우시),"SAKIYAMA SOUSHI 연주이야기 투어, DIARY",PENLIGHT,"20,000원",https://pbs.twimg.com/media/GPK5vYgbQAALJtH?format=jpg&name=orig
SAKIYAMA SOUSHI (사키야마 소우시),"SAKIYAMA SOUSHI 연주이야기 투어, DIARY",STICKER SET,"15,000원",https://pbs.twimg.com/media/GPK5vYgbQAALJtH?format=jpg&name=orig
SAKIYAMA SOUSHI (사키야마 소우시),"SAKIYAMA SOUSHI 연주이야기 투어, DIARY",TOTE BAG,"30,000원",https://pbs.twimg.com/media/GPK5vYgbQAALJtH?format=jpg&name=orig
SAKIYAMA SOUSHI (사키야마 소우시),"SAKIYAMA SOUSHI 연주이야기 투어, DIARY",TOWEL,"25,000원",https://pbs.twimg.com/media/GPK5vYgbQAALJtH?format=jpg&name=orig
SEKAI NO OWARI (세카이 노 오와리),SEKAI NO OWARI ASIA TOUR: Phoenix in Seoul,Bag,"30,000원",https://postfiles.pstatic.net/MjAyNDAzMTFfMTc1/MDAxNzEwMTQxOTQ3MzM5.yqQJ_3Fh3_tXF9hUvCyk849L8kQ_0xO7g2Jd_qN_h6sg.uP8Xy_TqPjL5Qx-7sV-q32DQQ-O6v912z5w4uXhR1Bsg.JPEG/IMG_6186.jpeg?type=w966
SEKAI NO OWARI (세카이 노 오와리),SEKAI NO OWARI ASIA TOUR: Phoenix in Seoul,Bracelet,"18,000원",https://postfiles.pstatic.net/MjAyNDAzMTFfMTc1/MDAxNzEwMTQxOTQ3MzM5.yqQJ_3Fh3_tXF9hUvCyk849L8kQ_0xO7g2Jd_qN_h6sg.uP8Xy_TqPjL5Qx-7sV-q32DQQ-O6v912z5w4uXhR1Bsg.JPEG/IMG_6186.jpeg?type=w966
SEKAI NO OWARI (세카이 노 오와리),SEKAI NO OWARI ASIA TOUR: Phoenix in Seoul,Can Badge Set (2ea),"12,000원",https://postfiles.pstatic.net/MjAyNDAzMTFfMTc1/MDAxNzEwMTQxOTQ3MzM5.yqQJ_3Fh3_tXF9hUvCyk849L8kQ_0xO7g2Jd_qN_h6sg.uP8Xy_TqPjL5Qx-7sV-q32DQQ-O6v912z5w4uXhR1Bsg.JPEG/IMG_6186.jpeg?type=w966
SEKAI NO OWARI (세카이 노 오와리),SEKAI NO OWARI ASIA TOUR: Phoenix in Seoul,Pouch,"20,000원",https://postfiles.pstatic.net/MjAyNDAzMTFfMTc1/MDAxNzEwMTQxOTQ3MzM5.yqQJ_3Fh3_tXF9hUvCyk849L8kQ_0xO7g2Jd_qN_h6sg.uP8Xy_TqPjL5Qx-7sV-q32DQQ-O6v912z5w4uXhR1Bsg.JPEG/IMG_6186.jpeg?type=w966
SEKAI NO OWARI (세카이 노 오와리),SEKAI NO OWARI ASIA TOUR: Phoenix in Seoul,Rubber Band,"10,000원",https://postfiles.pstatic.net/MjAyNDAzMTFfMTc1/MDAxNzEwMTQxOTQ3MzM5.yqQJ_3Fh3_tXF9hUvCyk849L8kQ_0xO7g2Jd_qN_h6sg.uP8Xy_TqPjL5Qx-7sV-q32DQQ-O6v912z5w4uXhR1Bsg.JPEG/IMG_6186.jpeg?type=w966
SEKAI NO OWARI (세카이 노 오와리),SEKAI NO OWARI ASIA TOUR: Phoenix in Seoul,"T-Shirt (M, L, XL)","45,000원",https://postfiles.pstatic.net/MjAyNDAzMTFfMTc1/MDAxNzEwMTQxOTQ3MzM5.yqQJ_3Fh3_tXF9hUvCyk849L8kQ_0xO7g2Jd_qN_h6sg.uP8Xy_TqPjL5Qx-7sV-q32DQQ-O6v912z5w4uXhR1Bsg.JPEG/IMG_6186.jpeg?type=w966
SEKAI NO OWARI (세카이 노 오와리),SEKAI NO OWARI ASIA TOUR: Phoenix in Seoul,Towel,"28,000원",https://postfiles.pstatic.net/MjAyNDAzMTFfMTc1/MDAxNzEwMTQxOTQ3MzM5.yqQJ_3Fh3_tXF9hUvCyk849L8kQ_0xO7g2Jd_qN_h6sg.uP8Xy_TqPjL5Qx-7sV-q32DQQ-O6v912z5w4uXhR1Bsg.JPEG/IMG_6186.jpeg?type=w966
