setlist_id,song_id,order_index,fanchant,created_at,setlist_date,setlist_title,song_title,updated_at,fanchant_point
1001,579,5,,2025-09-12 22:36:35,,,NEW MAGIC WAND,2025-09-12 22:36:35,
1001,578,6,,2025-09-12 22:36:35,,,LUMBERJACK,2025-09-12 22:36:35,
1001,576,7,,2025-09-12 22:36:35,,,IFHY,2025-09-12 22:36:35,
1001,583,8,,2025-09-12 22:36:35,,,TAMALE,2025-09-12 22:36:35,
1001,584,9,,2025-09-12 22:36:35,,,WHO DAT BOY,2025-09-12 22:36:35,
1001,581,10,,2025-09-12 22:36:35,,,SEE YOU AGAIN,2025-09-12 22:36:35,
1001,575,11,,2025-09-12 22:36:35,,,I THINK,2025-09-12 22:36:35,
1001,582,12,,2025-09-12 22:36:35,,,SMUCKERS,2025-09-12 22:36:35,
1001,572,13,,2025-09-12 22:36:35,,,EARFQUAKE,2025-09-12 22:36:35,
1001,573,14,,2025-09-12 22:36:35,,,"GONE, GONE / THANK YOU",2025-09-12 22:36:35,
1001,570,15,,2025-09-12 22:36:35,,,CORSO,2025-09-12 22:36:35,
1001,580,16,,2025-09-12 22:36:35,,,RUNITUP,2025-09-12 22:36:35,
1001,571,17,,2025-09-12 22:36:35,,,DOGTOOTH,2025-09-12 22:36:35,
1001,568,18,,2025-09-12 22:36:35,,,911 / Mr. Lonely,2025-09-12 22:36:35,
1002,502,1,,2025-09-12 22:36:35,,,Dizzy,2025-09-12 22:36:35,
1002,511,2,,2025-09-12 22:36:35,,,The Book About My Idle Words,2025-09-12 22:36:35,
1002,508,3,,2025-09-12 22:36:35,,,Our Next Movement,2025-09-12 22:36:35,
1002,499,4,,2025-09-12 22:36:35,,,A Little Knowledge,2025-09-12 22:36:35,
1002,507,5,,2025-09-12 22:36:35,,,Me And The Wall,2025-09-12 22:36:35,
1002,503,6,,2025-09-12 22:36:35,,,Etude,2025-09-12 22:36:35,
1002,505,7,,2025-09-12 22:36:35,,,Kodoku No Hatsumei (孤獨の発明),2025-09-12 22:36:35,
1002,512,8,,2025-09-12 22:36:35,,,The Latest,2025-09-12 22:36:35,
1002,513,9,,2025-09-12 22:36:35,,,Tremolo + Delay,2025-09-12 22:36:35,
1002,510,10,,2025-09-12 22:36:35,,,Saigo No Bansan (最後の一餐),2025-09-12 22:36:35,
1002,506,11,,2025-09-12 22:36:35,,,Long For,2025-09-12 22:36:35,
1002,515,12,,2025-09-12 22:36:35,,,You Go,2025-09-12 22:36:35,
1002,504,13,,2025-09-12 22:36:35,,,Goodbye,2025-09-12 22:36:35,
1002,501,14,,2025-09-12 22:36:35,,,C,2025-09-12 22:36:35,
1002,514,15,,2025-09-12 22:36:35,,,Two Moons,2025-09-12 22:36:35,
1002,500,16,,2025-09-12 22:36:35,,,After Image,2025-09-12 22:36:35,
1002,509,17,,2025-09-12 22:36:35,,,Path,2025-09-12 22:36:35,
1003,555,1,,2025-09-12 22:36:35,,,goosebumps,2025-09-12 22:36:35,
1003,554,2,,2025-09-12 22:36:35,,,FE!N,2025-09-12 22:36:35,
1003,551,3,,2025-09-12 22:36:35,,,ANTIDOTE,2025-09-12 22:36:35,
1003,558,4,,2025-09-12 22:36:35,,,I KNOW ?,2025-09-12 22:36:35,
1003,561,5,,2025-09-12 22:36:35,,,MELTDOWN,2025-09-12 22:36:35,
1003,566,6,,2025-09-12 22:36:35,,,TELEKINESIS,2025-09-12 22:36:35,
1003,562,7,,2025-09-12 22:36:35,,,MODERN JAM,2025-09-12 22:36:35,
1003,552,8,,2025-09-12 22:36:35,,,BUTTERFLY EFFECT,2025-09-12 22:36:35,
1003,553,9,,2025-09-12 22:36:35,,,CIRCUS MAXIMUS,2025-09-12 22:36:35,
1003,559,10,,2025-09-12 22:36:35,,,K-POP,2025-09-12 22:36:35,
1003,564,11,,2025-09-12 22:36:35,,,NO BYSTANDERS,2025-09-12 22:36:35,
1003,567,12,,2025-09-12 22:36:35,,,THANK GOD,2025-09-12 22:36:35,
1003,560,13,,2025-09-12 22:36:35,,,MAFIA,2025-09-12 22:36:35,
1003,565,14,,2025-09-12 22:36:35,,,SICKO MODE,2025-09-12 22:36:35,
1003,557,15,,2025-09-12 22:36:35,,,HYAENA,2025-09-12 22:36:35,
1003,563,16,,2025-09-12 22:36:35,,,My Eyes,2025-09-12 22:36:35,
1003,556,17,,2025-09-12 22:36:35,,,HIGHEST IN THE ROOM,2025-09-12 22:36:35,
1004,174,1,,2025-09-12 22:36:35,,,Ooh La La,2025-09-12 22:36:35,
1004,186,2,,2025-09-12 22:36:35,,,李香蘭 (Li Xiang Lan),2025-09-12 22:36:35,
1004,175,3,,2025-09-12 22:36:35,,,一路上有你 (You Are There All the Way),2025-09-12 22:36:35,
1004,177,4,,2025-09-12 22:36:35,,,吻別 (Goodbye Kiss),2025-09-12 22:36:35,
1004,180,5,,2025-09-12 22:36:35,,,如果這都不算愛 (If This Is Not Love),2025-09-12 22:36:35,
1004,189,6,,2025-09-12 22:36:35,,,祝福 (Blessing),2025-09-12 22:36:35,
1004,191,7,,2025-09-12 22:36:35,,,頭髮亂了 (Hair Is Messy),2025-09-12 22:36:35,
1004,184,8,,2025-09-12 22:36:35,,,我應該 (I Should),2025-09-12 22:36:35,
1004,188,9,,2025-09-12 22:36:35,,,真情流露 (True Feelings Revealed),2025-09-12 22:36:35,
1004,182,10,,2025-09-12 22:36:35,,,情書 (Love Letter),2025-09-12 22:36:35,
1004,179,11,,2025-09-12 22:36:35,,,她來聽我的演唱會 (She Came to Listen to My Concert),2025-09-12 22:36:35,
1004,190,12,,2025-09-12 22:36:35,,,等你等到我心痛 (Waiting Till My Heart Aches),2025-09-12 22:36:35,
1004,185,13,,2025-09-12 22:36:35,,,月半彎 (Half Moon),2025-09-12 22:36:35,
1004,192,14,,2025-09-12 22:36:35,,,餓狼傳說 (Hungry Wolf Legend),2025-09-12 22:36:35,
1004,178,15,,2025-09-12 22:36:35,,,太陽星辰 (Sun and Stars),2025-09-12 22:36:35,
1004,187,16,,2025-09-12 22:36:35,,,每天愛你多一些 (Loving You More Each Day),2025-09-12 22:36:35,
1004,181,17,,2025-09-12 22:36:35,,,心如刀割 (Heart Like a Knife Cut),2025-09-12 22:36:35,
1004,176,18,,2025-09-12 22:36:35,,,交叉算了 (Let's Just Cross It Out),2025-09-12 22:36:35,
1004,183,19,,2025-09-12 22:36:35,,,愛是永恆 (Love Is Eternal),2025-09-12 22:36:35,
1005,137,1,,2025-09-12 22:36:35,,,Koi,2025-09-12 22:36:35,
1005,139,2,,2025-09-12 22:36:35,,,Same Thing (feat. Superorganism),2025-09-12 22:36:35,
1005,147,3,,2025-09-12 22:36:35,,,創造 (Sōzō),2025-09-12 22:36:35,
1005,138,4,,2025-09-12 22:36:35,,,Pop Virus,2025-09-12 22:36:35,
1005,144,5,,2025-09-12 22:36:35,,,さらば (Saraba),2025-09-12 22:36:35,
1005,148,6,,2025-09-12 22:36:35,,,化物 (Bakemono),2025-09-12 22:36:35,
1005,146,7,,2025-09-12 22:36:35,,,光の跡 (Hikari no Ato),2025-09-12 22:36:35,
1005,149,8,,2025-09-12 22:36:35,,,喜劇 (Kigeki),2025-09-12 22:36:35,
1005,136,9,,2025-09-12 22:36:35,,,Idea,2025-09-12 22:36:35,
1005,151,10,,2025-09-12 22:36:35,,,夢の外へ (Yume no Soto e),2025-09-12 22:36:35,
1005,132,11,,2025-09-12 22:36:35,,,Family Song,2025-09-12 22:36:35,
1005,127,12,,2025-09-12 22:36:35,,,Comedy,2025-09-12 22:36:35,
1005,128,13,,2025-09-12 22:36:35,,,Continues,2025-09-12 22:36:35,
1005,153,14,,2025-09-12 22:36:35,,,生命体 (Seimeitai),2025-09-12 22:36:35,
1005,134,15,,2025-09-12 22:36:35,,,Hello Song,2025-09-12 22:36:35,
1005,140,16,,2025-09-12 22:36:35,,,SUN,2025-09-12 22:36:35,
1005,152,17,,2025-09-12 22:36:35,,,恋 (Koi),2025-09-12 22:36:35,
1005,133,18,,2025-09-12 22:36:35,,,Friend Ship,2025-09-12 22:36:35,
1005,131,19,,2025-09-12 22:36:35,,,Doraemon,2025-09-12 22:36:35,
1005,129,20,,2025-09-12 22:36:35,,,Crazy Crazy,2025-09-12 22:36:35,
1005,145,21,,2025-09-12 22:36:35,,,ドラえもん (Doraemon),2025-09-12 22:36:35,
1005,141,22,,2025-09-12 22:36:35,,,Week End,2025-09-12 22:36:35,
1005,126,23,,2025-09-12 22:36:35,,,Ain't Nobody Know,2025-09-12 22:36:35,
1005,130,24,,2025-09-12 22:36:35,,,Cube,2025-09-12 22:36:35,
1005,143,25,,2025-09-12 22:36:35,,,くせのうた (Kuse no Uta),2025-09-12 22:36:35,
1005,135,26,,2025-09-12 22:36:35,,,I Wanna Be Your Ghost,2025-09-12 22:36:35,
1005,142,27,,2025-09-12 22:36:35,,,Work Song,2025-09-12 22:36:35,
1005,154,28,,2025-09-12 22:36:35,,,異世界混合大舞踏会 (Isekai Konkou Daibutoukai),2025-09-12 22:36:35,
1005,150,29,,2025-09-12 22:36:35,,,地獄でなぜ悪い (Jigoku de naze warui),2025-09-12 22:36:35,
1006,237,1,,2025-09-12 22:36:35,,,Don't Lie,2025-09-12 22:36:35,
1006,240,2,,2025-09-12 22:36:35,,,HOME,2025-09-12 22:36:35,
1006,239,3,,2025-09-12 22:36:35,,,Fallin',2025-09-12 22:36:35,
1006,244,4,,2025-09-12 22:36:35,,,"Love, That Is",2025-09-12 22:36:35,
1006,246,5,,2025-09-12 22:36:35,,,Rain,2025-09-12 22:36:35,
1006,235,6,,2025-09-12 22:36:35,,,Be My Love,2025-09-12 22:36:35,
1006,250,7,,2025-09-12 22:36:35,,,그 밤 (That Night),2025-09-12 22:36:35,
1006,243,8,,2025-09-12 22:36:35,,,Love Is,2025-09-12 22:36:35,
1006,249,9,,2025-09-12 22:36:35,,,Take Me Higher,2025-09-12 22:36:35,
1006,247,10,,2025-09-12 22:36:35,,,Summer (feat. sogumm),2025-09-12 22:36:35,
1006,242,11,,2025-09-12 22:36:35,,,Lost,2025-09-12 22:36:35,
1006,245,12,,2025-09-12 22:36:35,,,On My Way,2025-09-12 22:36:35,
1006,248,13,,2025-09-12 22:36:35,,,Take Me Back,2025-09-12 22:36:35,
1006,236,14,,2025-09-12 22:36:35,,,Blue (feat. punchnello),2025-09-12 22:36:35,
1006,251,15,,2025-09-12 22:36:35,,,밤 (Night),2025-09-12 22:36:35,
1006,238,16,,2025-09-12 22:36:35,,,Dreaming,2025-09-12 22:36:35,
1006,241,17,,2025-09-12 22:36:35,,,Like a Star,2025-09-12 22:36:35,
1007,59,1,,2025-09-12 22:36:35,,,High,2025-09-12 22:36:35,
1007,69,2,,2025-09-12 22:36:35,,,Tulips,2025-09-12 22:36:35,
1007,67,3,,2025-09-12 22:36:35,,,Numb,2025-09-12 22:36:35,
1007,57,4,,2025-09-12 22:36:35,,,Good to Know,2025-09-12 22:36:35,
1007,63,5,,2025-09-12 22:36:35,,,Irony,2025-09-12 22:36:35,
1007,55,6,,2025-09-12 22:36:35,,,Fall So Hard,2025-09-12 22:36:35,
1007,54,7,,2025-09-12 22:36:35,,,Fall Down,2025-09-12 22:36:35,
1007,70,8,,2025-09-12 22:36:35,,,When We Get Old,2025-09-12 22:36:35,
1007,60,9,,2025-09-12 22:36:35,,,Hope This Song Is for You,2025-09-12 22:36:35,
1007,58,10,,2025-09-12 22:36:35,,,Heartbeat,2025-09-12 22:36:35,
1007,66,11,,2025-09-12 22:36:35,,,My Heart,2025-09-12 22:36:35,
1007,53,12,,2025-09-12 22:36:35,,,CPH Girls,2025-09-12 22:36:35,
1007,52,13,,2025-09-12 22:36:35,,,Bad,2025-09-12 22:36:35,
1007,56,14,,2025-09-12 22:36:35,,,Figured It Out,2025-09-12 22:36:35,
1007,65,15,,2025-09-12 22:36:35,,,Mama,2025-09-12 22:36:35,
1007,61,16,,2025-09-12 22:36:35,,,If I Could,2025-09-12 22:36:35,
1007,68,17,,2025-09-12 22:36:35,,,Told You So,2025-09-12 22:36:35,
1007,62,18,,2025-09-12 22:36:35,,,If It Wasn't for You,2025-09-12 22:36:35,
1007,64,19,,2025-09-12 22:36:35,,,Limousine,2025-09-12 22:36:35,
1008,279,1,,2025-09-12 22:36:35,,,GIANT KILLING,2025-09-12 22:36:35,
1008,276,2,,2025-09-12 22:36:35,,,FOG HORN,2025-09-12 22:36:35,
1008,277,3,,2025-09-12 22:36:35,,,Future Notes,2025-09-12 22:36:35,
1008,286,4,,2025-09-12 22:36:35,,,Party Up!!,2025-09-12 22:36:35,
1008,280,5,,2025-09-12 22:36:35,,,IGNITION,2025-09-12 22:36:35,
1008,285,6,,2025-09-12 22:36:35,,,Overthrow,2025-09-12 22:36:35,
1008,283,7,,2025-09-12 22:36:35,,,Light up,2025-09-12 22:36:35,
1008,275,8,,2025-09-12 22:36:35,,,FAITH,2025-09-12 22:36:35,
1008,287,9,,2025-09-12 22:36:35,,,SUMMER TIME,2025-09-12 22:36:35,
1008,291,10,,2025-09-12 22:36:35,,,ZERO,2025-09-12 22:36:35,
1008,281,11,,2025-09-12 22:36:35,,,K.O.K,2025-09-12 22:36:35,
1008,288,12,,2025-09-12 22:36:35,,,SWEETEST BITE,2025-09-12 22:36:35,
1008,273,13,,2025-09-12 22:36:35,,,Brand New World,2025-09-12 22:36:35,
1008,282,14,,2025-09-12 22:36:35,,,Last Climber,2025-09-12 22:36:35,
1008,274,15,,2025-09-12 22:36:35,,,Change The World,2025-09-12 22:36:35,
1008,278,16,,2025-09-12 22:36:35,,,Get down,2025-09-12 22:36:35,
1008,284,17,,2025-09-12 22:36:35,,,One Room,2025-09-12 22:36:35,
1008,290,18,,2025-09-12 22:36:35,,,With You,2025-09-12 22:36:35,
1008,289,19,,2025-09-12 22:36:35,,,TOKYO LIGHTS,2025-09-12 22:36:35,
1009,373,1,,2025-09-12 22:36:35,,,愛とか恋とか,2025-09-12 22:36:35,
1009,360,2,,2025-09-12 22:36:35,,,ODYSSEY,2025-09-12 22:36:35,
1009,369,3,,2025-09-12 22:36:35,,,ランナーズハイ,2025-09-12 22:36:35,
1009,370,4,,2025-09-12 22:36:35,,,優しさの剣,2025-09-12 22:36:35,
1009,371,5,,2025-09-12 22:36:35,,,夜空に舞う鷹のように,2025-09-12 22:36:35,
1009,367,6,,2025-09-12 22:36:35,,,ふたりなら,2025-09-12 22:36:35,
1009,374,7,,2025-09-12 22:36:35,,,拝啓、親愛なる君へ,2025-09-12 22:36:35,
1009,362,8,,2025-09-12 22:36:35,,,seeker,2025-09-12 22:36:35,
1009,368,9,,2025-09-12 22:36:35,,,ラストシーン,2025-09-12 22:36:35,
1009,359,10,,2025-09-12 22:36:35,,,Dear my lover,2025-09-12 22:36:35,
1009,366,11,,2025-09-12 22:36:35,,,ツキミソウ,2025-09-12 22:36:35,
1009,364,12,,2025-09-12 22:36:35,,,サプライズ,2025-09-12 22:36:35,
1009,372,13,,2025-09-12 22:36:35,,,夢花火,2025-09-12 22:36:35,
1009,358,14,,2025-09-12 22:36:35,,,Awesome Life,2025-09-12 22:36:35,
1009,361,15,,2025-09-12 22:36:35,,,Revive,2025-09-12 22:36:35,
1009,363,16,,2025-09-12 22:36:35,,,Walking with you,2025-09-12 22:36:35,
1009,365,17,,2025-09-12 22:36:35,,,タイムパラドックス,2025-09-12 22:36:35,
1010,393,1,,2025-09-12 22:36:35,,,Wonderwall,2025-09-12 22:36:35,
1010,376,2,,2025-09-12 22:36:35,,,Champagne Supernova,2025-09-12 22:36:35,
1010,383,3,,2025-09-12 22:36:35,,,Lyla,2025-09-12 22:36:35,
1010,387,4,,2025-09-12 22:36:35,,,Slide Away,2025-09-12 22:36:35,
1010,384,5,,2025-09-12 22:36:35,,,Morning Glory,2025-09-12 22:36:35,
1010,385,6,,2025-09-12 22:36:35,,,Rock 'n' Roll Star,2025-09-12 22:36:35,
1010,386,7,,2025-09-12 22:36:35,,,Roll With It,2025-09-12 22:36:35,
1010,380,8,,2025-09-12 22:36:35,,,Half the World Away,2025-09-12 22:36:35,
1010,389,9,,2025-09-12 22:36:35,,,Supersonic,2025-09-12 22:36:35,
1010,377,10,,2025-09-12 22:36:35,,,Cigarettes & Alcohol,2025-09-12 22:36:35,
1010,388,11,,2025-09-12 22:36:35,,,Some Might Say,2025-09-12 22:36:35,
1010,392,12,,2025-09-12 22:36:35,,,Whatever,2025-09-12 22:36:35,
1010,391,13,,2025-09-12 22:36:35,,,The Shock of the Lightning,2025-09-12 22:36:35,
1010,378,14,,2025-09-12 22:36:35,,,Don't Look Back In Anger,2025-09-12 22:36:35,
1010,375,15,,2025-09-12 22:36:35,,,Acquiesce,2025-09-12 22:36:35,
1010,382,16,,2025-09-12 22:36:35,,,Live Forever,2025-09-12 22:36:35,
1010,381,17,,2025-09-12 22:36:35,,,Little By Little,2025-09-12 22:36:35,
1010,379,18,,2025-09-12 22:36:35,,,F***ing in the Bushes (Intro),2025-09-12 22:36:35,
1010,390,19,,2025-09-12 22:36:35,,,The Masterplan,2025-09-12 22:36:35,
1011,157,1,,2025-09-12 22:36:35,,,GO!!!,2025-09-12 22:36:35,
1011,168,2,,2025-09-12 22:36:35,,,ロマンス (Romance),2025-09-12 22:36:35,
1011,165,3,,2025-09-12 22:36:35,,,くだらない (Kudaranai),2025-09-12 22:36:35,
1011,171,4,,2025-09-12 22:36:35,,,光るとき (Hikaru Toki),2025-09-12 22:36:35,
1011,156,5,,2025-09-12 22:36:35,,,FOOL,2025-09-12 22:36:35,
1011,170,6,,2025-09-12 22:36:35,,,人魚 (Ningyo),2025-09-12 22:36:35,
1011,159,7,,2025-09-12 22:36:35,,,OOPARTS,2025-09-12 22:36:35,
1011,155,8,,2025-09-12 22:36:35,,,Addiction (中毒),2025-09-12 22:36:35,
1011,167,9,,2025-09-12 22:36:35,,,マフラー (Muffler),2025-09-12 22:36:35,
1011,158,10,,2025-09-12 22:36:35,,,more than words,2025-09-12 22:36:35,
1011,172,11,,2025-09-12 22:36:35,,,永遠のブルー (Eien no Blue),2025-09-12 22:36:35,
1011,161,12,,2025-09-12 22:36:35,,,powers,2025-09-12 22:36:35,
1011,160,13,,2025-09-12 22:36:35,,,our hope,2025-09-12 22:36:35,
1011,164,14,,2025-09-12 22:36:35,,,きらめき (Kirameki),2025-09-12 22:36:35,
1011,166,15,,2025-09-12 22:36:35,,,ハイウェイ (Highway),2025-09-12 22:36:35,
1011,162,16,,2025-09-12 22:36:35,,,seaside bound,2025-09-12 22:36:35,
1011,169,17,,2025-09-12 22:36:35,,,予感 (Yokan),2025-09-12 22:36:35,
1011,173,18,,2025-09-12 22:36:35,,,深夜 (Shinya),2025-09-12 22:36:35,
1011,163,19,,2025-09-12 22:36:35,,,step,2025-09-12 22:36:35,
1012,529,1,,2025-09-12 22:36:35,,,Sober,2025-09-12 22:36:35,
1012,527,2,,2025-09-12 22:36:35,,,P.S. I Love You,2025-09-12 22:36:35,
1012,519,3,,2025-09-12 22:36:35,,,Don't Break The Heart,2025-09-12 22:36:35,
1012,521,4,,2025-09-12 22:36:35,,,Here,2025-09-12 22:36:35,
1012,518,5,,2025-09-12 22:36:35,,,Calm Down,2025-09-12 22:36:35,
1012,516,6,,2025-09-12 22:36:35,,,All These Nights,2025-09-12 22:36:35,
1012,532,7,,2025-09-12 22:36:35,,,This Side of the Room,2025-09-12 22:36:35,
1012,523,8,,2025-09-12 22:36:35,,,Let's Go Home Together,2025-09-12 22:36:35,
1012,522,9,,2025-09-12 22:36:35,,,How Does It Feel,2025-09-12 22:36:35,
1012,526,10,,2025-09-12 22:36:35,,,Love Has Different Ways,2025-09-12 22:36:35,
1012,531,11,,2025-09-12 22:36:35,,,This Is The Place,2025-09-12 22:36:35,
1012,517,12,,2025-09-12 22:36:35,,,By Your Side,2025-09-12 22:36:35,
1012,525,13,,2025-09-12 22:36:35,,,Little Bit of Love,2025-09-12 22:36:35,
1012,530,14,,2025-09-12 22:36:35,,,Something In The Water,2025-09-12 22:36:35,
1012,528,15,,2025-09-12 22:36:35,,,Remind Me,2025-09-12 22:36:35,
1012,524,16,,2025-09-12 22:36:35,,,Lionheart (Fearless),2025-09-12 22:36:35,
1012,520,17,,2025-09-12 22:36:35,,,Found What I've Been Looking For,2025-09-12 22:36:35,
1012,533,18,,2025-09-12 22:36:35,,,You Are Not Alone,2025-09-12 22:36:35,
1013,332,1,,2025-09-12 22:36:35,,,She Is the Dark,2025-09-12 22:36:35,
1013,326,2,,2025-09-12 22:36:35,,,A Kiss to Remember,2025-09-12 22:36:35,
1013,341,3,,2025-09-12 22:36:35,,,Your Broken Shore,2025-09-12 22:36:35,
1013,335,4,,2025-09-12 22:36:35,,,The Lies I Weave,2025-09-12 22:36:35,
1013,337,5,,2025-09-12 22:36:35,,,The Raven and the Rose,2025-09-12 22:36:35,
1013,336,6,,2025-09-12 22:36:35,,,The Light at the End of the World,2025-09-12 22:36:35,
1013,327,7,,2025-09-12 22:36:35,,,And My Fell Swoop,2025-09-12 22:36:35,
1013,333,8,,2025-09-12 22:36:35,,,Symphonaire Infernus Et Spera Empyrium,2025-09-12 22:36:35,
1013,340,9,,2025-09-12 22:36:35,,,Turn Loose the Swans,2025-09-12 22:36:35,
1013,328,10,,2025-09-12 22:36:35,,,Feel the Misery,2025-09-12 22:36:35,
1013,329,11,,2025-09-12 22:36:35,,,From Darkest Skies,2025-09-12 22:36:35,
1013,338,12,,2025-09-12 22:36:35,,,The Solace,2025-09-12 22:36:35,
1013,330,13,,2025-09-12 22:36:35,,,God Is Alone,2025-09-12 22:36:35,
1013,339,14,,2025-09-12 22:36:35,,,The Thrash of Naked Limbs,2025-09-12 22:36:35,
1013,331,15,,2025-09-12 22:36:35,,,Like Gods of the Sun,2025-09-12 22:36:35,
1013,334,16,,2025-09-12 22:36:35,,,The Cry of Mankind,2025-09-12 22:36:35,
1014,425,1,,2025-09-12 22:36:35,,,Ryokuoushoku Hibi (緑黄色日々),2025-09-12 22:36:35,
1014,427,2,,2025-09-12 22:36:35,,,Sakura Aika (さくら愛歌),2025-09-12 22:36:35,
1014,420,3,,2025-09-12 22:36:35,,,Landscape (ランドマーク),2025-09-12 22:36:35,
1014,417,4,,2025-09-12 22:36:35,,,Flower (花になって),2025-09-12 22:36:35,
1014,418,5,,2025-09-12 22:36:35,,,Hajimari no Uta (始まりの歌),2025-09-12 22:36:35,
1014,423,6,,2025-09-12 22:36:35,,,Monster (怪物),2025-09-12 22:36:35,
1014,421,7,,2025-09-12 22:36:35,,,LITMUS (リトマス),2025-09-12 22:36:35,
1014,426,8,,2025-09-12 22:36:35,,,Sabotage (サボタージュ),2025-09-12 22:36:35,
1014,415,9,,2025-09-12 22:36:35,,,Brighten Up (ブライトンアップ),2025-09-12 22:36:35,
1014,412,10,,2025-09-12 22:36:35,,,Actor (Actor),2025-09-12 22:36:35,
1014,416,11,,2025-09-12 22:36:35,,,Character (キャラクター),2025-09-12 22:36:35,
1014,414,12,,2025-09-12 22:36:35,,,Bokura wa Mada (僕らはまだ),2025-09-12 22:36:35,
1014,413,13,,2025-09-12 22:36:35,,,Ao ni Naru (蒼炎),2025-09-12 22:36:35,
1014,419,14,,2025-09-12 22:36:35,,,JUMP,2025-09-12 22:36:35,
1014,429,15,,2025-09-12 22:36:35,,,Starry Night,2025-09-12 22:36:35,
1014,428,16,,2025-09-12 22:36:35,,,Shiawase (幸せ),2025-09-12 22:36:35,
1014,422,17,,2025-09-12 22:36:35,,,Mela! (MERA!),2025-09-12 22:36:35,
1014,424,18,,2025-09-12 22:36:35,,,Pink Blue (ピンクブルー),2025-09-12 22:36:35,
1015,483,1,,2025-09-12 22:36:35,,,Chandelier,2025-09-12 22:36:35,
1015,497,2,,2025-09-12 22:36:35,,,Way to the sea,2025-09-12 22:36:35,
1015,492,3,,2025-09-12 22:36:35,,,Sunny,2025-09-12 22:36:35,
1015,495,4,,2025-09-12 22:36:35,,,Trail,2025-09-12 22:36:35,
1015,491,5,,2025-09-12 22:36:35,,,Rising,2025-09-12 22:36:35,
1015,488,6,,2025-09-12 22:36:35,,,Paradise,2025-09-12 22:36:35,
1015,485,7,,2025-09-12 22:36:35,,,Harunohi,2025-09-12 22:36:35,
1015,489,8,,2025-09-12 22:36:35,,,Re: Re: Re:,2025-09-12 22:36:35,
1015,494,9,,2025-09-12 22:36:35,,,The Night,2025-09-12 22:36:35,
1015,487,10,,2025-09-12 22:36:35,,,Orange,2025-09-12 22:36:35,
1015,486,11,,2025-09-12 22:36:35,,,KURENAI,2025-09-12 22:36:35,
1015,496,12,,2025-09-12 22:36:35,,,Vermilion,2025-09-12 22:36:35,
1015,490,13,,2025-09-12 22:36:35,,,relive,2025-09-12 22:36:35,
1015,484,14,,2025-09-12 22:36:35,,,Hangover,2025-09-12 22:36:35,
1015,498,15,,2025-09-12 22:36:35,,,yellow soul,2025-09-12 22:36:35,
1015,493,16,,2025-09-12 22:36:35,,,Take Over,2025-09-12 22:36:35,
1016,443,1,,2025-09-12 22:36:35,,,踊り,2025-09-12 22:36:35,
1016,437,2,,2025-09-12 22:36:35,,,嘘じゃない,2025-09-12 22:36:35,
1016,434,3,,2025-09-12 22:36:35,,,ラン・ラン・ラン,2025-09-12 22:36:35,
1016,432,4,,2025-09-12 22:36:35,,,そのまま,2025-09-12 22:36:35,
1016,431,5,,2025-09-12 22:36:35,,,クレヨン,2025-09-12 22:36:35,
